time_s,body,x_m,y_m,vx_m_s,vy_m_s,speed_m_s,radius_from_central_m,kinetic_J,potential_J,total_energy_J,angular_momentum_kg_m2_s
1223280.0,OuterGiant,-567622506585.6592,-18669812502.46021,502.3450148594942,-15256.567292798654,15264.835278300512,568478485547.7217,1.3881000259903044e+37,-4.434809247321118e+35,1.343751933517093e+37,1.647132402241813e+43
1223640.0,Sun,548738105.5299714,17826841.911144614,5.9439918712606925,14.563440003153076,15.729743293870134,0.0,1.3881000142580403e+37,-4.434808074094747e+35,1.3437519335170928e+37,1.6471324022418132e+43
1223640.0,FallingPlanet,-2298699908584.9883,2694130.7737299935,-2138784.05474009,-4.134812612628776,2138784.0547440867,2299248646740.317,1.3881000142580403e+37,-4.434808074094747e+35,1.3437519335170928e+37,1.6471324022418132e+43
1223640.0,OuterGiant,-567622325714.8566,-18675304865.81081,502.49277735091675,-15256.562432047247,15264.835283560882,568478487663.1938,1.3881000142580403e+37,-4.434808074094747e+35,1.3437519335170928e+37,1.6471324022418132e+43
1224000.0,Sun,548740245.3416513,17832084.748710442,5.94385079476773,14.563435361870491,15.729685686937321,0.0,1.388100002533529e+37,-4.434806901643685e+35,1.3437519335170921e+37,1.647132402241813e+43
1224000.0,FallingPlanet,-2299469870843.0654,2692642.2411706005,-2138784.0456902576,-4.13481271726509,2138784.0456942543,2300018611138.2334,1.388100002533529e+37,-4.434806901643685e+35,1.3437519335170921e+37,1.647132402241813e+43
1224000.0,OuterGiant,-567622144790.8594,-18680797227.41128,502.6405397942434,-15256.557569866149,15264.835288822633,568478489778.6138,1.388100002533529e+37,-4.434806901643685e+35,1.3437519335170921e+37,1.647132402241813e+43
1224360.0,Sun,548742385.1025437,17837327.58460516,5.943709718338894,14.563430719223168,15.729628079820872,0.0,1.3880999908167632e+37,-4.43480572996715e+35,1.3437519335170917e+37,1.6471324022418125e+43
1224360.0,FallingPlanet,-2300239833097.8857,2691153.708573563,-2138784.036646486,-4.134812821764075,2138784.0366504826,2300788575532.8423,1.3880999908167632e+37,-4.43480572996715e+35,1.3437519335170917e+37,1.6471324022418125e+43
1224360.0,OuterGiant,-567621963813.6677,-18686289587.261112,502.78830218946024,-15256.552706255361,15264.835294085762,568478491893.9818,1.3880999908167632e+37,-4.43480572996715e+35,1.3437519335170917e+37,1.6471324022418125e+43
1224720.0,Sun,548744524.8126485,17842570.418828283,5.943568641974179,14.56342607521111,15.729570472520782,0.0,1.3880999791077349e+37,-4.4348045590643634e+35,1.3437519335170912e+37,1.6471324022418127e+43
1224720.0,FallingPlanet,-2301009795349.451,2689665.175938931,-2138784.027608768,-4.1348129261259645,2138784.027612765,2301558539924.145,1.3880999791077349e+37,-4.4348045590643634e+35,1.3437519335170912e+37,1.6471324022418127e+43
1224720.0,OuterGiant,-567621782783.2817,-18691781945.359783,502.93606453655343,-15256.547841214882,15264.835299350269,568478494009.298,1.3880999791077349e+37,-4.4348045590643634e+35,1.3437519335170912e+37,1.6471324022418127e+43
1225080.0,Sun,548746664.4719659,17847813.251379315,5.94342756567358,14.563421429834316,15.729512865037046,0.0,1.3880999674064359e+37,-4.43480338893455e+35,1.3437519335170902e+37,1.6471324022418127e+43
1225080.0,FallingPlanet,-2301779757597.7637,2688176.643266753,-2138784.018577099,-4.134813030350991,2138784.0185810956,2302328504312.145,1.3880999674064359e+37,-4.43480338893455e+35,1.3437519335170902e+37,1.6471324022418127e+43
